year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,role,experience
2025,MI,FT,Machine Learning Engineer,112500,USD,112500,US,0,US,M,ML Engineer,Mid
2025,EN,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,ML Engineer,Entry
2025,EN,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M,ML Engineer,Entry
2025,SE,FT,Analytics Engineer,240000,USD,240000,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,194000,USD,194000,US,0,US,M,Analytics Engineer,Senior
2025,MI,FT,Data Analyst,176000,USD,176000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,75000,GBP,94936,GB,0,GB,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,60000,GBP,75949,GB,0,GB,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,176000,USD,176000,US,100,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,158700,USD,158700,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,115900,USD,115900,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,96000,USD,96000,US,0,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,136800,USD,136800,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,79500,USD,79500,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,150200,USD,150200,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,80800,USD,80800,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,130700,USD,130700,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,111095,USD,111095,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,131000,USD,131000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,87000,USD,87000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,185000,USD,185000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,128000,USD,128000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,139900,USD,139900,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,148812,USD,148812,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,104169,USD,104169,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,127406,USD,127406,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,109600,USD,109600,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,163064,USD,163064,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,139932,USD,139932,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,104832,USD,104832,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,154000,USD,154000,CA,100,CA,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,154000,USD,154000,CA,100,CA,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,75000,USD,75000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,130663,USD,130663,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,91464,USD,91464,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,149922,USD,149922,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,68146,USD,68146,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,149600,USD,149600,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,108800,USD,108800,US,0,US,M,Data Scientist,Senior
2025,EN,FT,Data Scientist,100285,USD,100285,US,0,US,M,Data Scientist,Entry
2025,EN,FT,Data Scientist,70199,USD,70199,US,0,US,M,Data Scientist,Entry
2025,MI,FT,Data Scientist,130663,USD,130663,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,91464,USD,91464,US,0,US,M,Data Scientist,Mid
2025,EN,FT,Data Scientist,100285,USD,100285,US,0,US,M,Data Scientist,Entry
2025,EN,FT,Data Scientist,70199,USD,70199,US,0,US,M,Data Scientist,Entry
2025,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,123000,USD,123000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Engineer,148000,USD,148000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,104000,USD,104000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,83200,USD,83200,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,201400,USD,201400,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,112700,USD,112700,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Analyst,95784,USD,95784,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,63856,USD,63856,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,61759,GBP,78175,GB,0,GB,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,50253,GBP,63611,GB,0,GB,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,48822,GBP,61800,GB,0,GB,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,41064,GBP,51979,GB,0,GB,M,Data Analyst,Mid
2025,EX,FT,Data Scientist,189370,USD,189370,US,0,US,M,Data Scientist,Executive
2025,MI,FT,Data Scientist,124941,USD,124941,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,72380,USD,72380,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,137400,USD,137400,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Analytics Engineer,158100,USD,158100,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,85300,USD,85300,US,100,US,M,Analytics Engineer,Senior
2025,MI,FT,Analytics Engineer,132700,USD,132700,US,100,US,M,Analytics Engineer,Mid
2025,MI,FT,Analytics Engineer,73800,USD,73800,US,100,US,M,Analytics Engineer,Mid
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Data Analyst,Senior
2025,EX,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst,Executive
2025,EX,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst,Executive
2025,SE,FT,Data Scientist,189175,USD,189175,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,104650,USD,104650,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,196800,USD,196800,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,123200,USD,123200,US,100,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,259600,USD,259600,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,180128,USD,180128,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,201800,USD,201800,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,108000,USD,108000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,133600,USD,133600,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,93500,USD,93500,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,157271,USD,157271,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,102975,USD,102975,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Analyst,126000,USD,126000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,68000,USD,68000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,82370,USD,82370,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,59030,USD,59030,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,124000,USD,124000,US,100,US,M,Data Engineer,Senior
2025,MI,FT,Machine Learning Engineer,121000,USD,121000,US,0,US,M,ML Engineer,Mid
2025,SE,FT,Machine Learning Engineer,194600,USD,194600,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Data Scientist,139900,USD,139900,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M,ML Engineer,Mid
2025,MI,FT,Machine Learning Engineer,99000,USD,99000,US,0,US,M,ML Engineer,Mid
2025,MI,FT,Data Engineer,180500,USD,180500,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,113000,USD,113000,US,0,US,M,Data Engineer,Mid
2025,EN,FT,Data Analyst,83000,USD,83000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,45000,USD,45000,US,0,US,M,Data Analyst,Entry
2025,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,195500,USD,195500,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,106250,USD,106250,US,100,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,225000,USD,225000,DE,0,DE,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,99000,USD,99000,DE,0,DE,M,Data Scientist,Mid
2025,EN,PT,Data Scientist,151260,USD,151260,US,0,US,L,Data Scientist,Entry
2025,SE,FT,Data Scientist,184000,USD,184000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,164000,USD,164000,US,100,US,M,Data Scientist,Senior
2025,EX,FT,Machine Learning Engineer,253950,USD,253950,US,0,US,M,ML Engineer,Executive
2025,EX,FT,Machine Learning Engineer,175100,USD,175100,US,0,US,M,ML Engineer,Executive
2025,EX,FT,Machine Learning Engineer,234500,USD,234500,US,0,US,M,ML Engineer,Executive
2025,MI,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,172000,USD,172000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,99000,USD,99000,DE,0,DE,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,99000,USD,99000,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,147720,USD,147720,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,98480,USD,98480,US,0,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,176000,USD,176000,GB,0,GB,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,77500,USD,77500,GB,0,GB,M,Data Analyst,Senior
2025,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,170100,USD,170100,CA,100,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,125800,USD,125800,CA,100,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,140000,CAD,100000,CA,100,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,120000,CAD,85714,CA,100,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,231770,USD,231770,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,168560,USD,168560,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,156000,USD,156000,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,200800,USD,200800,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,176000,USD,176000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,77600,USD,77600,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,77500,USD,77500,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Scientist,255000,USD,255000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,248000,USD,248000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,196000,USD,196000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Analytics Engineer,120000,USD,120000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,Analytics Engineer,Senior
2025,MI,FT,Analytics Engineer,123302,USD,123302,AU,100,AU,M,Analytics Engineer,Mid
2025,MI,FT,Analytics Engineer,113926,USD,113926,AU,100,AU,M,Analytics Engineer,Mid
2025,SE,FT,Data Engineer,218750,USD,218750,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,91000,USD,91000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,131000,USD,131000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,113200,USD,113200,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,194000,USD,194000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,118000,USD,118000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,133000,USD,133000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,138000,USD,138000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,122000,USD,122000,US,100,US,M,Data Engineer,Senior
2025,MI,FT,Machine Learning Engineer,158800,USD,158800,AU,0,AU,M,ML Engineer,Mid
2025,MI,FT,Machine Learning Engineer,139200,USD,139200,AU,0,AU,M,ML Engineer,Mid
2025,SE,FT,Machine Learning Engineer,280600,USD,280600,US,100,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,277000,USD,277000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,173000,USD,173000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,137500,USD,137500,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Data Scientist,163194,USD,163194,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,114236,USD,114236,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,203900,USD,203900,CA,0,CA,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,114400,USD,114400,CA,0,CA,M,Data Scientist,Senior
2025,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst,Entry
2025,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M,Data Analyst,Entry
2025,MI,FT,Data Analyst,78105,USD,78105,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,52070,USD,52070,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Analyst,118000,USD,118000,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,157000,USD,157000,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,73000,USD,73000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,62000,USD,62000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,97243,USD,97243,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,74803,USD,74803,US,0,US,M,Data Analyst,Mid
2025,SE,FT,Data Scientist,230670,USD,230670,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,167760,USD,167760,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,230670,USD,230670,CA,0,CA,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,167760,USD,167760,CA,0,CA,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,230670,USD,230670,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,167760,USD,167760,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,218750,USD,218750,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,91000,USD,91000,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,218750,USD,218750,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,91000,USD,91000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,181000,USD,181000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,149000,USD,149000,US,0,US,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,133000,USD,133000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,80000,GBP,101265,GB,0,GB,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,80000,GBP,101265,GB,0,GB,M,Data Scientist,Senior
2025,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,179000,USD,179000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Analyst,154700,USD,154700,US,100,US,M,Data Analyst,Senior
2025,SE,FT,Data Analyst,86000,USD,86000,US,100,US,M,Data Analyst,Senior
2025,MI,FT,Data Analyst,133000,USD,133000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Analyst,50000,USD,50000,US,0,US,M,Data Analyst,Mid
2025,MI,FT,Data Engineer,190000,USD,190000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,159000,USD,159000,CA,0,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,127000,USD,127000,CA,0,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,136900,USD,136900,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,98500,USD,98500,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,96400,USD,96400,US,0,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,171800,USD,171800,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,116064,USD,116064,US,100,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,143320,USD,143320,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Analytics Engineer,137500,USD,137500,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,77000,USD,77000,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,194000,USD,194000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,192000,USD,192000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,211900,USD,211900,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,114000,USD,114000,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,143750,USD,143750,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,106250,USD,106250,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,211300,USD,211300,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,126800,USD,126800,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Machine Learning Engineer,221800,USD,221800,CA,0,CA,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,147800,USD,147800,CA,0,CA,M,ML Engineer,Senior
2025,MI,FT,Data Scientist,220500,USD,220500,US,0,US,M,Data Scientist,Mid
2025,MI,FT,Data Scientist,142000,USD,142000,US,0,US,M,Data Scientist,Mid
2025,SE,FT,Data Scientist,212850,USD,212850,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Scientist,123500,USD,123500,US,0,US,M,Data Scientist,Senior
2025,SE,FT,Data Engineer,128000,USD,128000,CA,0,CA,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,78000,USD,78000,CA,0,CA,M,Data Engineer,Senior
2025,SE,FT,Analytics Engineer,152450,USD,152450,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,115060,USD,115060,US,0,US,M,Analytics Engineer,Senior
2025,MI,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L,ML Engineer,Mid
2025,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,L,ML Engineer,Mid
2025,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Machine Learning Engineer,151000,USD,151000,US,0,US,M,ML Engineer,Senior
2025,SE,FT,Analytics Engineer,217000,USD,217000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,235000,USD,235000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,182000,USD,182000,US,100,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,174000,USD,174000,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,116000,USD,116000,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,162600,USD,162600,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Analytics Engineer,112100,USD,112100,US,0,US,M,Analytics Engineer,Senior
2025,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,95000,USD,95000,US,100,US,M,Data Engineer,Senior
2025,EX,FT,Data Engineer,226900,USD,226900,US,0,US,M,Data Engineer,Executive
2025,MI,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,106000,USD,106000,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,211750,USD,211750,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,Data Engineer,Senior
2025,EX,FT,Data Engineer,194000,USD,194000,US,0,US,M,Data Engineer,Executive
2025,SE,FT,Data Engineer,228000,USD,228000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,182000,USD,182000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,228000,USD,228000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,182000,USD,182000,US,0,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,237000,USD,237000,US,100,US,M,Data Engineer,Senior
2025,SE,FT,Data Engineer,199000,USD,199000,US,100,US,M,Data Engineer,Senior
2025,MI,FT,Data Engineer,172800,USD,172800,US,0,US,M,Data Engineer,Mid
2025,MI,FT,Data Engineer,125700,USD,125700,US,0,US,M,Data Engineer,Mid
2025,SE,FT,Data Engineer,157600,USD,157600,US,0,US,M,Data Engineer,Senior
